District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month
Lalitpur,8/1/1993,27.6,85.3,1.474686684,83.87944517,8.099275457,49.35943211,17.24340731,4.686847258,23.36599217,12.58291123,10.78302219,17.02935379,2.246318538,4.752441253,0.521468668,4.230939948,2.381651436,4.287989556,0.701618799,3.586468668,1993,8
Lalitpur,10/11/1997,27.6,85.3,1.518015666,83.88657311,8.204255875,50.27920366,17.11725849,4.717056136,23.19084856,12.61453655,10.57641645,16.78403394,2.196240209,4.677030026,0.528204961,4.148746736,2.309373368,4.170476501,0.70828329,3.46212141,1997,10
Lalitpur,12/21/2001,27.6,85.3,2.13191906,83.9389295,8.45439295,54.81337467,16.61610313,5.964523499,22.46159922,12.19332898,10.26851828,16.10603133,2.106527415,4.41671671,0.508446475,3.908309399,2.231429504,3.942761097,0.682839426,3.25977154,2001,12
Lalitpur,3/2/2006,27.6,85.3,2.936605744,83.90940601,9.199980418,59.78324413,16.77279373,7.316703655,22.22520888,12.54671671,9.678204961,16.27115535,2.047956919,4.244112272,0.506077023,3.737956919,2.176109661,3.788453003,0.685750653,3.102578329,2006,3
Lalitpur,5/12/2010,27.6,85.3,3.355293734,83.86112272,9.528172324,62.23774804,16.7173564,8.030385117,22.06909922,12.54020888,9.528903394,16.27221279,2.101723238,4.335058747,0.551599217,3.783446475,2.255796345,3.942911227,0.741899478,3.201168407,2010,5
Lalitpur,7/22/2014,27.6,85.3,3.524258654,83.92224037,10.15284128,64.52986283,17.09615937,9.091724363,22.11133899,13.26011757,8.851156107,16.41069236,2.053644677,4.249503592,0.504859569,3.744794252,2.236544742,3.921064664,0.695649902,3.225192685,2014,7
Lalitpur,9/30/2018,27.6,85.3,2.919846827,84.03098468,9.328621444,64.23752735,15.83888403,7.942275711,21.05822757,11.88238512,9.175820569,15.09770241,1.988884026,4.15463895,0.484398249,3.670809628,2.158862144,3.832538293,0.661378556,3.171334792,2018,9
Lamjung,1/1/1981,28.3,84.4,1.95381201,77.58029373,7.223557441,57.27410574,11.83916449,2.239118799,17.49022846,7.479902089,10.01024804,11.42597258,2.190874674,4.695874674,0.348067885,4.347787206,2.083061358,3.866116188,0.447584856,3.418753264,1981,1
Lamjung,3/12/1985,28.3,84.4,1.748100522,77.60062663,7.006031332,53.90550914,12.67101175,1.821207572,18.52120757,8.073550914,10.44785901,12.3935705,2.270809399,4.827030026,0.36118799,4.466050914,2.144732376,3.948707572,0.460698433,3.487969974,1985,3
Lamjung,5/22/1989,28.3,84.4,1.604751958,77.6111423,7.323335509,54.26145561,12.89524804,2.303165796,18.7063577,8.440966057,10.26549608,12.8476893,2.313870757,4.961403394,0.367154047,4.594131854,2.182480418,4.049366841,0.478883812,3.570319843,1989,5
Lamjung,8/1/1993,28.3,84.4,1.304758486,77.60327023,7.19343342,52.75531984,12.86111619,1.860574413,18.75921671,8.339751958,10.4195235,12.79477807,2.307265013,5.004425587,0.366657963,4.637859008,2.17383812,4.083139687,0.471396867,3.61176893,1993,8
Lamjung,10/11/1997,28.3,84.4,1.368446475,77.61011749,7.209099217,52.80343995,12.83306789,1.670979112,18.74417755,8.401409922,10.34263055,12.61931462,2.282539164,4.942317232,0.362597911,4.57979765,2.128727154,3.992304178,0.460639687,3.531533943,1997,10
Lamjung,12/21/2001,28.3,84.4,1.91345953,77.65186684,7.328851175,56.81307441,12.37652742,2.489157963,18.09229765,8.012480418,10.07979765,11.95439948,2.191442559,4.68676893,0.360300261,4.326546997,2.058498695,3.797225849,0.451697128,3.345450392,2001,12
Lamjung,3/2/2006,28.3,84.4,2.852624021,77.63241514,8.085045692,62.65268277,12.56710183,4.069569191,17.88688642,8.367754569,9.519112272,12.09587467,2.128668407,4.460620104,0.373394256,4.087408616,2.021990862,3.623707572,0.468165796,3.15560705,2006,3
Lamjung,5/12/2010,28.3,84.4,3.543714099,77.58814621,8.430045692,65.56092037,12.56253264,4.865261097,17.71167102,8.41843342,9.293061358,12.18016971,2.158472585,4.547734987,0.365652742,4.182108355,2.06616188,3.757937337,0.470241514,3.287695822,2010,5
Lamjung,7/22/2014,28.3,84.4,5.096655781,77.65544089,9.09747224,69.89035271,12.71003919,6.096557805,17.44487263,8.92821032,8.516551274,11.89103201,2.046786414,4.238282169,0.368765513,3.869555846,2.006322665,3.56252776,0.472240366,3.090189419,2014,7
Lamjung,9/30/2018,28.3,84.4,4.046017505,77.73041575,8.349080963,70.60004376,11.24958425,4.886455142,16.15774617,7.329628009,8.828161926,10.34577681,1.968052516,4.090875274,0.335623632,3.755273523,1.919102845,3.435054705,0.425645514,3.009234136,2018,9
Mahottari,1/1/1981,26.7,85.8,2.553498695,97.90311358,10.44334204,48.5435248,24.64160574,11.44204308,31.30200392,19.21921671,12.08298956,24.68449086,2.754934726,4.431096606,1.192069191,3.238981723,3.993759791,5.862832898,1.777291123,4.085776762,1981,1
Mahottari,3/12/1985,26.7,85.8,2.957715405,97.88182115,10.55883159,49.75008486,25.18381854,11.75721932,31.70996084,19.74138381,11.96830287,25.26765666,2.768903394,4.442754569,1.193302872,3.249601828,4.00997389,5.901866841,1.786533943,4.115515666,1985,3
Mahottari,5/22/1989,26.7,85.8,2.106781984,97.88265666,10.29734987,44.36301567,25.93038512,10.99125326,32.62883159,20.32590731,12.30303525,26.21967363,2.882989556,4.613002611,1.26035248,3.352539164,4.111964752,6.074667102,1.888120104,4.186494778,1989,5
Mahottari,8/1/1993,26.7,85.8,2.252258486,97.87481723,10.36686031,45.66785248,25.64888381,10.94308747,32.39680157,20.21924935,12.17737598,25.85762402,2.822806789,4.620763708,1.200195822,3.420567885,4.062721932,6.002996084,1.821168407,4.18171671,1993,8
Mahottari,10/11/1997,26.7,85.8,2.119575718,97.89173629,10.71477807,48.07437337,25.20761097,11.42573107,31.86616841,19.89975196,11.96657311,25.35439295,2.79131201,4.441403394,1.217049608,3.224490862,4.011292428,5.886468668,1.830920366,4.055411227,1997,10
Mahottari,12/21/2001,26.7,85.8,2.483381201,97.96511749,11.00997389,51.61689295,24.81181462,12.87075065,31.24905352,19.58851175,11.66037859,24.87564621,2.653361619,4.255110966,1.136546997,3.11866188,3.85497389,5.733805483,1.709582245,4.02424282,2001,12
Mahottari,3/2/2006,26.7,85.8,3.446246736,97.91443211,11.76855091,55.74777415,24.89483681,13.95610313,30.96834204,19.88833551,11.07995431,24.91090078,2.545137076,4.061129243,1.115163185,2.945835509,3.712617493,5.495065274,1.674334204,3.820587467,2006,3
Mahottari,5/12/2010,26.7,85.8,3.367428198,97.85854439,11.97900131,56.98401436,24.83483681,14.34105091,30.95268277,19.7944517,11.15819191,24.98733029,2.722408616,4.325992167,1.312682768,3.013361619,4.015065274,5.79022846,1.981305483,3.80886423,2010,5
Mahottari,7/22/2014,26.7,85.8,3.24930111,97.89689092,12.57514043,56.85436969,25.47322012,15.04085565,31.42920967,20.67827564,10.75083605,25.39425865,2.609372959,4.193102547,1.146603527,3.046603527,3.837387329,5.672834749,1.759170477,3.913847159,2014,7
Mahottari,9/30/2018,26.7,85.8,2.448993435,98.08223195,11.48345733,55.32989059,24.53901532,13.90428884,30.74037199,19.61660832,11.12391685,24.58676149,2.62345733,4.22107221,1.177811816,3.043522976,3.862954048,5.777899344,1.776870897,4.001159737,2018,9
Makwanpur,1/1/1981,27.4,85,2.449967363,93.98631854,9.710809399,48.85398172,22.60042428,9.70479765,28.87817885,17.70739556,11.17077676,22.22129896,2.39517624,4.121932115,0.924993473,3.197140992,3.242395561,4.769980418,1.359869452,3.410339426,1981,1
Makwanpur,3/12/1985,27.4,85,2.590926893,93.97246736,9.689503916,48.90542428,23.23618799,9.735443864,29.47874021,18.24523499,11.23347911,22.93740209,2.408022193,4.107486945,0.918701044,3.188439948,3.247101828,4.776533943,1.354765013,3.421690601,1985,3
Makwanpur,5/22/1989,27.4,85,1.992016971,93.9771671,9.586912533,44.90267624,23.80749347,9.279314621,30.22667755,18.71836815,11.50827676,23.72622063,2.506592689,4.257859008,0.971331593,3.286494778,3.356436031,4.957989556,1.445802872,3.512199739,1989,5
Makwanpur,8/1/1993,27.4,85,1.915169713,93.96900783,9.593577023,45.37133159,23.64692559,9.069693211,30.12436684,18.63328329,11.49103786,23.49133812,2.47194517,4.32517624,0.930737598,3.394190601,3.308785901,4.947996084,1.370156658,3.578009138,1993,8
Makwanpur,10/11/1997,27.4,85,1.918218016,93.98172324,9.8375,47.27584204,23.29002611,9.380339426,29.68186684,18.44272193,11.23943211,23.05465405,2.418994778,4.160763708,0.934680157,3.226109661,3.240691906,4.778263708,1.381932115,3.396409922,1997,10
Makwanpur,12/21/2001,27.4,85,2.430626632,94.04868799,10.13335509,51.13221932,22.85471932,10.84140992,29.00414491,18.07958877,10.92468668,22.50909269,2.303368146,3.916677546,0.880267624,3.03616188,3.120326371,4.640013055,1.304680157,3.335339426,2001,12
Makwanpur,3/2/2006,27.4,85,3.456357702,94.00479112,11.0446671,56.50436684,22.84896214,12.26044386,28.56570496,18.32936684,10.23631854,22.45032637,2.197624021,3.73404047,0.843544386,2.890437337,2.986618799,4.412258486,1.250215405,3.162310705,2006,3
Makwanpur,5/12/2010,27.4,85,3.605398172,93.9518342,11.32975849,58.40309399,22.77593342,12.83808094,28.48592037,18.26806789,10.21772846,22.48412533,2.304941253,3.915058747,0.973296345,2.941651436,3.153041775,4.609164491,1.453413838,3.155744125,2010,5
Makwanpur,7/22/2014,27.4,85,3.529039843,93.99728282,11.89391901,58.44915741,23.35715219,13.54386022,28.83477466,19.1126192,9.722103201,22.82787067,2.252717178,3.84747224,0.869771391,2.977798824,3.096361855,4.599614631,1.319706074,3.280084912,2014,7
Makwanpur,9/30/2018,27.4,85,2.896630197,94.16299781,10.99113786,58.27862144,22.21857768,12.60870897,27.91319475,17.88669584,10.02656455,21.75323851,2.222013129,3.815251641,0.857549234,2.95750547,3.062231947,4.598052516,1.274835886,3.323129103,2018,9
Manang,1/1/1981,28.6,84.2,1.483798956,61.43186684,4.658374674,62.98456266,0.007336815,-6.708642298,6.503733681,-5.091736292,11.59544386,0.207597911,2.668981723,5.787552219,0.61633812,5.171409922,2.712493473,5.285313316,0.851005222,4.434314621,1981,1
Manang,3/12/1985,28.6,84.2,1.30191906,61.4869517,4.564451697,58.92586815,0.890678851,-6.77017624,7.577689295,-4.43323107,12.0110705,1.329758486,2.725326371,5.920084856,0.612989556,5.307043081,2.728714099,5.355639687,0.828413838,4.527206266,1985,3
Manang,5/22/1989,28.6,84.2,1.174262402,61.49367493,4.860189295,59.84153394,1.334073107,-6.111148825,8.013772846,-3.822650131,11.83653394,2.12093342,2.771847258,6.057003916,0.591377285,5.465574413,2.761416449,5.437872063,0.805528721,4.632232376,1989,5
Manang,8/1/1993,28.6,84.2,0.963074413,61.48473238,4.759438642,57.93530026,1.286449086,-6.537578329,8.030110966,-3.86229765,11.89240862,2.058087467,2.74191906,6.158015666,0.554667102,5.603511749,2.708518277,5.502167102,0.754464752,4.747800261,1993,8
Manang,10/11/1997,28.6,84.2,1.035332898,61.49707572,4.716390339,56.65268277,1.374667102,-6.826468668,8.171155352,-3.809536554,11.98052872,2.056103133,2.731227154,6.074438642,0.57462141,5.50002611,2.713374674,5.439295039,0.782402089,4.656951697,1997,10
Manang,12/21/2001,28.6,84.2,1.471958225,61.51772193,4.692232376,60.57449086,0.66810705,-6.64075718,7.321096606,-4.552043081,11.87317885,0.910881201,2.669569191,5.772715405,0.616109661,5.156638381,2.671383812,5.204020888,0.818218016,4.385711488,2001,12
Manang,3/2/2006,28.6,84.2,2.134490862,61.52633159,5.118746736,65.0964295,1.104073107,-5.345750653,7.373315927,-3.965861619,11.33928851,1.321057441,2.582291123,5.547114883,0.627695822,4.919321149,2.606533943,5.006507833,0.840515666,4.165972585,2006,3
Manang,5/12/2010,28.6,84.2,2.784334204,61.48857702,5.34787859,68.16921018,1.059980418,-4.724105744,7.149229765,-3.92845953,11.07785901,1.324314621,2.661325065,5.675365535,0.650646214,5.024640992,2.700137076,5.165822454,0.868146214,4.297956919,2010,5
Manang,7/22/2014,28.6,84.2,4.224467668,61.56911822,5.763233181,73.58449379,1.247165251,-3.620881777,6.917824951,-3.484683214,10.40265839,0.92346179,2.40630307,5.088674069,0.609274984,4.479242325,2.467086871,4.670920967,0.799745265,3.871149575,2014,7
Manang,9/30/2018,28.6,84.2,3.394595186,61.55628009,5.068424508,74.31113786,-0.710043764,-5.453916849,5.167396061,-5.708293217,10.87547046,-1.368358862,2.44428884,5.163763676,0.611247265,4.552275711,2.538621444,4.826345733,0.807002188,4.0197593,2018,9
Morang,1/1/1981,26.5,87.3,3.061781984,93.91576371,10.54672977,54.82201697,22.01148172,11.11667755,27.85090731,17.33426893,10.51649478,21.5731201,2.365522193,4.216037859,0.889373368,3.326592689,3.079614883,4.677996084,1.286370757,3.391762402,1981,1
Morang,3/12/1985,26.5,87.3,2.882845953,93.90141645,10.4707376,53.67011749,22.81652742,11.16265013,28.73481723,18.01782637,10.71704961,22.58041123,2.426912533,4.245900783,0.938968668,3.306886423,3.157493473,4.754817232,1.355659269,3.399046997,1985,3
Morang,5/22/1989,26.5,87.3,2.353302872,93.91537859,10.41064621,50.88164491,23.10993473,10.72686031,29.10345953,18.2268342,10.87646214,22.99665144,2.486501305,4.233655352,0.990855091,3.243022193,3.216788512,4.75964752,1.453798956,3.305646214,1989,5
Morang,8/1/1993,26.5,87.3,1.86676893,93.89512402,10.07903394,48.28327023,23.37712141,10.0614752,29.62010444,18.41658616,11.20353786,23.35292428,2.531703655,4.485456919,0.973426893,3.512010444,3.269875979,4.943218016,1.399229765,3.543994778,1993,8
Morang,10/11/1997,26.5,87.3,2.039830287,93.91334856,10.68695822,52.97691906,22.79553525,11.03205614,28.83935379,18.09327023,10.74613577,22.62157963,2.43633812,4.312186684,0.936951697,3.375084856,3.124549608,4.690907311,1.384627937,3.306109661,1997,10
Morang,12/21/2001,26.5,87.3,2.668426893,93.9837141,11.04806136,57.48093995,22.33103786,12.44237598,28.0714752,17.80931462,10.2623107,22.06992167,2.307597911,4.049073107,0.891638381,3.157238903,2.973988251,4.453289817,1.327023499,3.126279373,2001,12
Morang,3/2/2006,26.5,87.3,3.144281984,93.93362924,11.44914491,59.23553525,22.63153394,13.02142298,28.17646214,18.2029047,9.973596606,22.41627937,2.249308094,3.990665796,0.868844648,3.121912533,2.896331593,4.378798956,1.27477154,3.104118799,2006,3
Morang,5/12/2010,26.5,87.3,3.883746736,93.86701044,11.83581593,61.30707572,22.49107702,13.49368146,27.98548303,18.17581593,9.80944517,22.21601175,2.307891645,4.068968668,0.93017624,3.138766319,3.056560052,4.593146214,1.347565274,3.245796345,2010,5
Morang,7/22/2014,26.5,87.3,3.550365774,93.91875898,12.5544742,62.58691052,23.10792946,14.5688243,28.28963423,19.10261267,9.187106466,22.67466362,2.289497061,4.084807315,0.857426519,3.227380797,3.019562378,4.601077727,1.291397779,3.309562378,2014,7
Morang,9/30/2018,26.5,87.3,2.972035011,94.08203501,11.64466083,62.16382932,21.96921225,13.60800875,27.37617068,17.82636761,9.549868709,21.54612691,2.233763676,3.930919037,0.840547046,3.090371991,2.943676149,4.435623632,1.238249453,3.197461707,2018,9
Mugu,1/1/1981,29.5,82.1,1.28616188,61.51360313,4.379673629,62.21582898,-0.70613577,-7.242924282,6.084660574,-6.187780679,12.27243473,-0.718896867,2.719667102,6.044490862,0.472212794,5.571990862,2.873740209,5.850411227,0.634112272,5.216429504,1981,1
Mugu,3/12/1985,29.5,82.1,1.094634465,61.57291775,4.265137076,56.90894909,0.41863577,-7.376977807,7.446233681,-5.23136423,12.67770888,0.88651436,2.820750653,6.301866841,0.446808094,5.854960836,2.946801567,6.069197128,0.587924282,5.48116188,1985,3
Mugu,5/22/1989,29.5,82.1,0.7254047,61.57810052,4.442917755,55.79071149,1.051442559,-6.993792428,8.09345953,-4.441037859,12.53432768,1.971866841,2.900084856,6.525744125,0.473218016,6.052663185,3.010424282,6.236233681,0.625796345,5.610365535,1989,5
Mugu,8/1/1993,29.5,82.1,0.635385117,61.56574413,4.452950392,55.31847258,1.007721932,-7.124340731,8.089131854,-4.404353786,12.49346606,1.937245431,2.892199739,6.641142298,0.45785248,6.183544386,2.991325065,6.336109661,0.615620104,5.720319843,1993,8
Mugu,10/11/1997,29.5,82.1,0.778165796,61.58191253,4.329125326,53.46109008,0.920287206,-7.709112272,8.055039164,-4.591272846,12.6462859,1.643061358,2.826416449,6.442336815,0.448074413,5.994340731,2.937225849,6.153087467,0.600254569,5.552787206,1997,10
Mugu,12/21/2001,29.5,82.1,1.197643603,61.60210183,4.362278068,57.67819191,0.287539164,-7.279836815,7.168844648,-5.197284595,12.36629243,0.685274151,2.752349869,6.144458225,0.451808094,5.692813316,2.881599217,5.899288512,0.591873368,5.307402089,2001,12
Mugu,3/2/2006,29.5,82.1,1.836657963,61.61222585,4.854138381,64.27212141,0.517532637,-5.71229765,6.938426893,-4.781109661,11.71960183,0.783453003,2.629902089,5.845110966,0.442650131,5.402395561,2.782356397,5.62058094,0.597917755,5.022532637,2006,3
Mugu,5/12/2010,29.5,82.1,2.074719321,61.56981723,5.240855091,70.59158616,0.375620104,-4.668009138,6.529993473,-4.777441253,11.30738251,0.520234987,2.781109661,5.987030026,0.531351175,5.455567885,2.972062663,5.820874674,0.717637076,5.103302872,2010,5
Mugu,7/22/2014,29.5,82.1,1.799529719,61.65061398,5.405852384,67.93308948,1.339621163,-4.264807315,7.572011757,-3.683585892,11.25548661,1.658765513,2.757230568,6.023742652,0.539660353,5.484108426,2.936721097,5.829738733,0.715460483,5.114271718,2014,7
Mugu,9/30/2018,29.5,82.1,1.690415755,61.63452954,4.735492341,70.75549234,-1.00619256,-5.95750547,5.251969365,-6.280350109,11.53223195,-1.31678337,2.666214442,5.86190372,0.489824945,5.371816193,2.878708972,5.775929978,0.658402626,5.11761488,2018,9
Mustang,1/1/1981,28.9,83.8,1.795456919,63.11303525,4.880776762,63.09684073,1.113629243,-5.952911227,7.506279373,-3.839706266,11.34596606,0.842049608,2.500150131,5.459608355,0.608002611,4.851736292,2.455842037,4.843655352,0.780150131,4.063328982,1981,1
Mustang,3/12/1985,28.9,83.8,1.530215405,63.16515013,4.761977807,58.53881201,2.069758486,-6.062395561,8.657859008,-3.111455614,11.76921018,2.102956919,2.589862924,5.640998695,0.621997389,5.01904047,2.515483029,4.974033943,0.78002611,4.194020888,1985,3
Mustang,5/22/1989,28.9,83.8,1.380234987,63.17274151,5.061932115,59.36616841,2.495509138,-5.432839426,9.081912533,-2.560208877,11.64193211,2.9075,2.619144909,5.779255875,0.588407311,5.191083551,2.528629243,5.047930809,0.752767624,4.295287206,1989,5
Mustang,8/1/1993,28.9,83.8,1.089758486,63.16396214,4.943590078,57.18203655,2.439373368,-5.9154047,9.110208877,-2.631468668,11.74162533,2.814360313,2.610104439,5.89752611,0.561370757,5.336148825,2.50214752,5.139471279,0.705894256,4.433746736,1993,8
Mustang,10/11/1997,28.9,83.8,1.175110966,63.1754047,4.891925587,55.98152089,2.503531332,-6.242793734,9.246168407,-2.593407311,11.83977154,2.806207572,2.597558747,5.823955614,0.575345953,5.248524804,2.503694517,5.081148825,0.740261097,4.340848564,1997,10
Mustang,12/21/2001,28.9,83.8,1.676710183,63.19844648,4.862943864,59.65140339,1.844001305,-6.036697128,8.42689295,-3.24464752,11.671547,1.697741514,2.528093995,5.515522193,0.609295039,4.906657963,2.450300261,4.832062663,0.763361619,4.068603133,2001,12
Mustang,3/2/2006,28.9,83.8,2.6920953,63.20410574,5.353942559,65.04824413,2.200522193,-4.643041775,8.358289817,-2.725535248,11.08379896,2.003315927,2.446527415,5.26328329,0.638394256,4.624967363,2.394105744,4.627265013,0.799719321,3.827480418,2006,3
Mustang,5/12/2010,28.9,83.8,3.433727154,63.1662141,5.594908616,68.38336162,2.115254569,-4.00689295,8.113505222,-2.748270235,10.86178198,1.962813316,2.510587467,5.378857702,0.653668407,4.725150131,2.466827676,4.766044386,0.818609661,3.947513055,2010,5
Mustang,7/22/2014,28.9,83.8,4.652253429,63.24629001,5.988791639,72.59197257,2.39821032,-2.99645983,8.052370999,-2.207864141,10.2602678,1.776309602,2.295434357,4.906949706,0.592050947,4.31470934,2.265316786,4.361757022,0.734826911,3.627060745,2014,7
Mustang,9/30/2018,28.9,83.8,3.595317287,63.23905908,5.269059081,72.97262582,0.51166302,-4.840262582,6.345295405,-4.311838074,10.65774617,-0.471575492,2.297002188,4.94190372,0.572844639,4.369299781,2.298140044,4.478118162,0.716630197,3.761597374,2018,9
Myagdi,1/1/1981,28.4,83.6,2.31982376,79.24483681,7.483093995,56.46227154,13.10631201,3.232167102,18.87939295,8.722513055,10.15693864,12.43936684,2.190084856,4.699804178,0.404889034,4.294928198,2.192284595,4.09924282,0.521631854,3.577519582,1981,1
Myagdi,3/12/1985,28.4,83.6,2.002415144,79.26155352,7.19671671,52.42367493,14.0113577,2.629477807,20.0341188,9.357969974,10.67610313,13.50842689,2.289556136,4.894086162,0.428877285,4.465110966,2.274523499,4.243322454,0.555802872,3.687761097,1985,3
Myagdi,5/22/1989,28.4,83.6,1.921847258,79.27272193,7.570998695,53.37369452,14.17783943,3.179360313,20.12219974,9.670339426,10.45168407,13.88321149,2.306305483,4.980450392,0.424556136,4.556148825,2.288792428,4.293035248,0.553204961,3.739889034,1989,5
Myagdi,8/1/1993,28.4,83.6,1.488785901,79.26475849,7.394634465,51.35910574,14.17563969,2.63308094,20.25208877,9.593407311,10.65879896,13.87558094,2.318479112,5.065456919,0.420639687,4.644660574,2.292650131,4.366083551,0.538328982,3.827748042,1993,8
Myagdi,10/11/1997,28.4,83.6,1.569706266,79.2720953,7.402317232,51.42862272,14.10691253,2.443981723,20.2195235,9.593100522,10.62630548,13.67939295,2.28386423,4.9675,0.413133159,4.554477807,2.232604439,4.224255875,0.527695822,3.696579634,1997,10
Myagdi,12/21/2001,28.4,83.6,2.124007833,79.3157376,7.485326371,54.81974543,13.72320496,3.193041775,19.61503264,9.292251958,10.32289817,13.11139687,2.203015666,4.746129243,0.402108355,4.344001305,2.170737598,4.066109661,0.510345953,3.555822454,2001,12
Myagdi,3/2/2006,28.4,83.6,3.479634465,79.29347258,8.361755875,61.64374674,13.79799608,5.045137076,19.22520235,9.564353786,9.660842037,13.08730418,2.116873368,4.443518277,0.418472585,4.025117493,2.112258486,3.828479112,0.525620104,3.302447781,2006,3
Myagdi,5/12/2010,28.4,83.6,4.312813316,79.24837467,8.735117493,64.71854439,13.80151436,5.887330287,19.05177546,9.643505222,9.408178851,13.1938577,2.160600522,4.53982376,0.441240209,4.098472585,2.177310705,3.970828982,0.562650131,3.408270235,2010,5
Myagdi,7/22/2014,28.4,83.6,5.479973873,79.31553233,9.317224037,67.64749837,13.99659046,6.918314827,18.89560418,10.15792293,8.737642064,12.98568256,2.064173743,4.270842587,0.437753103,3.83291966,2.119418681,3.782945787,0.559790986,3.223024167,2014,7
Myagdi,9/30/2018,28.4,83.6,4.108905908,79.39789934,8.580525164,68.64938731,12.5395186,5.803632385,17.58682713,8.626739606,8.960153173,11.44043764,1.982669584,4.124376368,0.388227571,3.735886214,2.030393873,3.645798687,0.498512035,3.147483589,2018,9
Nawalparasi,1/1/1981,27.6,84,2.476625326,92.4208812,9.314954308,48.8343799,21.70024151,8.829673629,27.90144256,16.76308747,11.13856397,21.24936031,2.298981723,4.135052219,0.782447781,3.352584856,2.95714752,4.567513055,1.077787206,3.489882507,1981,1
Nawalparasi,3/12/1985,27.6,84,2.264719321,92.40814621,9.031938642,46.70879243,22.50694517,8.236938642,28.82234334,17.37859661,11.44369452,22.1875718,2.351586162,4.23631201,0.802003916,3.434412533,2.997813316,4.630006527,1.104477807,3.525509138,1985,3
Nawalparasi,5/22/1989,27.6,84,2.149667102,92.4147389,9.270372063,45.47545692,22.82381201,8.414164491,29.15325065,17.76177546,11.39149478,22.630953,2.410104439,4.287597911,0.832943864,3.454471279,3.088237598,4.723381201,1.177003916,3.546142298,1989,5
Nawalparasi,8/1/1993,27.6,84,1.762721932,92.40877937,9.154125326,44.66030679,22.76414491,8.042682768,29.19267624,17.65567885,11.53695822,22.54751958,2.392421671,4.356422977,0.786618799,3.569765013,3.045359008,4.727885117,1.069386423,3.658622715,1993,8
Nawalparasi,10/11/1997,27.6,84,1.850365535,92.42186031,9.289882507,45.8579765,22.47396214,8.116579634,28.82357702,17.56464099,11.25869452,22.15567885,2.317839426,4.19421671,0.769060052,3.425091384,2.926409922,4.524249347,1.047506527,3.476912533,1997,10
Nawalparasi,12/21/2001,27.6,84,2.319967363,92.4822389,9.49598564,49.29508486,22.12785901,9.33368799,28.25146867,17.27837467,10.9732376,21.7116188,2.229654047,3.988831593,0.753296345,3.235267624,2.842101828,4.398191906,1.051018277,3.34714752,2001,12
Nawalparasi,3/2/2006,27.6,84,3.685881201,92.44253264,10.60934073,56.09695822,22.0083094,11.20998695,27.64301567,17.45068538,10.19246084,21.50583551,2.118420366,3.771821149,0.713492167,3.058224543,2.715372063,4.193622715,0.99058094,3.203296345,2006,3
Nawalparasi,5/12/2010,27.6,84,4.246879896,92.39120104,11.05255222,59.0487859,21.97212141,12.14159922,27.43582245,17.5292624,9.906605744,21.51256527,2.152389034,3.910365535,0.721181462,3.188981723,2.763328982,4.32595953,1.011690601,3.314249347,2010,5
Nawalparasi,7/22/2014,27.6,84,5.041260614,92.44087524,11.69615937,60.3278968,22.25601568,13.00425865,27.48627694,18.0396081,9.446721097,21.47638145,2.105891574,3.699079033,0.70992162,2.989307642,2.772207707,4.289647289,1.014252123,3.275512737,2014,7
Nawalparasi,9/30/2018,27.6,84,3.909015317,92.60052516,10.94562363,61.35352298,20.97111597,12.30431072,26.34905908,16.79293217,9.556695842,20.20284464,2.041706783,3.629037199,0.677877462,2.950525164,2.687396061,4.249190372,0.94131291,3.307921225,2018,9
Nuwakot,1/1/1981,27.8,85.2,2.091958225,83.87140339,8.153707572,53.22571802,16.23177546,5.145091384,22.10869452,11.75425587,10.35422977,15.69945822,2.148309399,4.545744125,0.518785901,4.02694517,2.297663185,4.115450392,0.703922977,3.411475196,1981,1
Nuwakot,3/12/1985,27.8,85.2,2.044640992,83.87885117,8.049673629,51.80792428,16.973453,5.024980418,22.90210836,12.33996736,10.56201044,16.58699086,2.196775457,4.552206266,0.541664491,4.01060705,2.337356397,4.10098564,0.725052219,3.375992167,1985,3
Nuwakot,5/22/1989,27.8,85.2,1.682643603,83.88840731,8.18247389,50.10622715,17.28509791,5.076729765,23.32023499,12.63870104,10.68161227,17.11526762,2.244830287,4.701592689,0.535117493,4.166468668,2.383263708,4.232056136,0.730424282,3.501546997,1989,5
Nuwakot,8/1/1993,27.8,85.2,1.474686684,83.87944517,8.099275457,49.35943211,17.24340731,4.686847258,23.36599217,12.58291123,10.78302219,17.02935379,2.246318538,4.752441253,0.521468668,4.230939948,2.381651436,4.287989556,0.701618799,3.586468668,1993,8
Nuwakot,10/11/1997,27.8,85.2,1.518015666,83.88657311,8.204255875,50.27920366,17.11725849,4.717056136,23.19084856,12.61453655,10.57641645,16.78403394,2.196240209,4.677030026,0.528204961,4.148746736,2.309373368,4.170476501,0.70828329,3.46212141,1997,10
