District,Interval_Start,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Heat_Stress_Index,Drought_Index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed
Solukhumbu,2010-05-12,28.0,86.8,1.503844648,56.15413838,4.124895561,59.52409269,-2.510535248,-8.952180157,4.262023499,-8.079601828,12.34167755,-1.590078329,3.363178851,6.525313316,1.276984334,5.248446475,3.860979112,6.700567885,1.696684073,5.004184073,2010,5,-2.0980456919,0.8448684424231634,0,0,-2.398368146,1.189993473,6.441644909000001,3.6120789815,6.6129406005
Solukhumbu,2014-07-22,28.0,86.8,1.729986937,56.23330503,4.393762247,61.88783148,-1.821966035,-7.992704115,4.648563031,-7.083239713,11.73170477,-1.044598302,3.196642717,6.232534291,1.209712606,5.022710647,3.676642717,6.412932724,1.593834095,4.819124755,2014,7,-1.3825898103,0.822433109937564,1,0,-2.510535248,1.503844648,6.1707380800000005,3.436642717,6.322733507500001
Solukhumbu,2018-09-30,28.0,86.8,1.265295405,56.19969365,3.799649891,61.79387309,-3.834070022,-9.720875274,2.838752735,-9.209649891,12.04820569,-3.384835886,3.393698031,6.71785558,1.305733042,5.41190372,3.95214442,6.995623632,1.733063457,5.263107221,2018,9,-3.4541050329000003,0.8490593506765083,1,0,-1.821966035,1.729986937,5.886805252,3.6729212255,6.856739606
Sunsari,1981-01-01,26.6,87.1,3.061781984,93.91576371,10.54672977,54.82201697,22.01148172,11.11667755,27.85090731,17.33426893,10.51649478,21.5731201,2.365522193,4.216037859,0.889373368,3.326592689,3.079614883,4.677996084,1.286370757,3.391762402,1981,1,23.066154696999998,1.3353115590669384,0,1,-3.834070022,1.265295405,10.894804169999999,2.722568538,4.4470169715
Sunsari,1985-03-12,26.6,87.1,2.882845953,93.90141645,10.4707376,53.67011749,22.81652742,11.16265013,28.73481723,18.01782637,10.71704961,22.58041123,2.426912533,4.245900783,0.938968668,3.306886423,3.157493473,4.754817232,1.355659269,3.399046997,1985,3,23.86360118,1.3970854135646782,0,0,22.01148172,3.061781984,11.65387729,2.792203003,4.5003590075
Sunsari,1989-05-22,26.6,87.1,2.353302872,93.91537859,10.41064621,50.88164491,23.10993473,10.72686031,29.10345953,18.2268342,10.87646214,22.99665144,2.486501305,4.233655352,0.990855091,3.243022193,3.216788512,4.75964752,1.453798956,3.305646214,1989,5,24.150999351,1.5117716783933974,0,0,22.81652742,2.882845953,12.38307442,2.8516449085,4.4966514360000005
Sunsari,1993-08-01,26.6,87.1,1.86676893,93.89512402,10.07903394,48.28327023,23.37712141,10.0614752,29.62010444,18.41658616,11.20353786,23.35292428,2.531703655,4.485456919,0.973426893,3.512010444,3.269875979,4.943218016,1.399229765,3.543994778,1993,8,24.385024804,1.6170652495135442,1,0,23.10993473,2.353302872,13.31564621,2.9007898169999997,4.7143374675
Sunsari,1997-10-11,26.6,87.1,2.039830287,93.91334856,10.68695822,52.97691906,22.79553525,11.03205614,28.83935379,18.09327023,10.74613577,22.62157963,2.43633812,4.312186684,0.936951697,3.375084856,3.124549608,4.690907311,1.384627937,3.306109661,1997,10,23.864231072,1.5637449444105482,0,0,23.37712141,1.86676893,11.76347911,2.780443864,4.5015469975
Sunsari,2001-12-21,26.6,87.1,2.668426893,93.9837141,11.04806136,57.48093995,22.33103786,12.44237598,28.0714752,17.80931462,10.2623107,22.06992167,2.307597911,4.049073107,0.891638381,3.157238903,2.973988251,4.453289817,1.327023499,3.126279373,2001,12,23.435843996,1.4238163745645145,0,1,22.79553525,2.039830287,9.888661879999999,2.640793081,4.251181462
Sunsari,2006-03-02,26.6,87.1,3.144281984,93.93362924,11.44914491,59.23553525,22.63153394,13.02142298,28.17646214,18.2029047,9.973596606,22.41627937,2.249308094,3.990665796,0.868844648,3.121912533,2.896331593,4.378798956,1.27477154,3.104118799,2006,3,23.776448431000002,1.3391557065514559,0,0,22.33103786,2.668426893,9.61011096,2.5728198435,4.1847323759999995
Sunsari,2010-05-12,26.6,87.1,3.883746736,93.86701044,11.83581593,61.30707572,22.49107702,13.49368146,27.98548303,18.17581593,9.80944517,22.21601175,2.307891645,4.068968668,0.93017624,3.138766319,3.056560052,4.593146214,1.347565274,3.245796345,2010,5,23.674658613,1.1877865850189457,0,0,22.63153394,3.144281984,8.99739556,2.6822258485,4.3310574410000005
Sunsari,2014-07-22,26.6,87.1,3.550365774,93.91875898,12.5544742,62.58691052,23.10792946,14.5688243,28.28963423,19.10261267,9.187106466,22.67466362,2.289497061,4.084807315,0.857426519,3.227380797,3.019562378,4.601077727,1.291397779,3.309562378,2014,7,24.36337688,1.2740814719220606,1,0,22.49107702,3.883746736,8.539105160000002,2.6545297195,4.3429425209999994
Sunsari,2018-09-30,26.6,87.1,2.972035011,94.08203501,11.64466083,62.16382932,21.96921225,13.60800875,27.37617068,17.82636761,9.549868709,21.54612691,2.233763676,3.930919037,0.840547046,3.090371991,2.943676149,4.435623632,1.238249453,3.197461707,2018,9,23.133678333000002,1.3517484419871895,1,0,23.10792946,3.550365774,8.361203500000002,2.5887199125,4.1832713345000005
Surkhet,1981-01-01,28.5,81.7,2.621181462,88.31615535,8.63308094,51.15796345,18.96294386,7.323785901,25.25826371,13.77747389,11.48053525,18.16545039,2.215920366,4.055411227,0.661298956,3.394210183,2.677787206,4.246050914,0.889980418,3.35558094,1981,1,19.826251954,1.3233557400564262,0,1,21.96921225,2.972035011,11.639157958999998,2.446853786,4.150731070499999
Surkhet,1985-03-12,28.5,81.7,2.388962141,88.31149478,8.170939948,46.37780679,20.02308094,6.335156658,26.5686423,14.47559399,12.09315274,19.37197128,2.289908616,4.240750653,0.672056136,3.568563969,2.747578329,4.409608355,0.909634465,3.50002611,1985,3,20.8401749348,1.4040256311823804,0,0,18.96294386,2.621181462,13.687924282,2.5187434724999997,4.325179503999999
Surkhet,1989-05-22,28.5,81.7,2.00366188,88.31845953,8.472708877,46.19240209,20.30863577,6.677069191,26.84889687,14.90784595,11.94095953,19.90994125,2.308681462,4.363087467,0.649941253,3.713172324,2.75845953,4.483544386,0.879138381,3.604536554,1989,5,21.155906657699997,1.4898226708564044,0,0,20.02308094,2.388962141,13.631566578999998,2.5335704960000003,4.4233159265
Surkhet,1993-08-01,28.5,81.7,1.335359008,88.31116841,8.231560052,43.59139687,20.49355744,6.049288512,27.22546997,15.0141188,12.21129243,20.22344648,2.361331593,4.57270235,0.630750653,3.941814621,2.789353786,4.654347258,0.853962141,3.800430809,1993,8,21.3167134452,1.628515763661596,1,0,20.30863577,2.00366188,14.444268928,2.5753426895000002,4.613524804
Surkhet,1997-10-11,28.5,81.7,1.628616188,88.32180809,8.219118799,44.38564621,20.11259791,5.800221932,26.81815927,14.75439948,12.06340078,19.61687337,2.279360313,4.361781984,0.614778068,3.747199739,2.677774151,4.395124021,0.818557441,3.576272846,1997,10,20.9345097899,1.5578785709058747,0,0,20.49355744,1.335359008,14.312375978000002,2.478567232,4.378453002500001
Surkhet,2001-12-21,28.5,81.7,2.193342037,88.37097911,8.439373368,48.06337467,19.81957572,6.874980418,26.22396867,14.62258486,11.60152089,19.16840731,2.225006527,4.167016971,0.62767624,3.539177546,2.651560052,4.286840731,0.844758486,3.441906005,2001,12,20.6635130568,1.4362208560440042,0,1,20.11259791,1.628616188,12.944595302,2.4382832895,4.226928851
Surkhet,2006-03-02,28.5,81.7,3.375306789,88.33851828,9.620287206,55.37822454,19.72982376,9.142845953,25.60789817,14.798453,10.80928198,18.94640992,2.118877285,3.812441253,0.6504047,3.161808094,2.556533943,3.985313316,0.878537859,3.10656658,2006,3,20.691852480599998,1.198666165172105,0,0,19.81957572,2.193342037,10.586977806999998,2.337705614,3.8988772845
Surkhet,2010-05-12,28.5,81.7,4.002604439,88.28827676,10.22918407,59.87440601,19.80612272,10.4339752,25.32807441,15.17407311,10.15413185,19.12682115,2.13598564,3.939438642,0.637454308,3.302317232,2.589562663,4.146488251,0.880659269,3.266103133,2010,5,20.829041127,1.076631717297737,0,0,19.72982376,3.375306789,9.37214752,2.3627741515,4.0429634465
Surkhet,2014-07-22,28.5,81.7,3.508856956,88.34717831,10.31086871,56.71676682,20.3410712,10.23338994,26.01943174,15.73208361,10.28747224,19.55084259,2.161698236,4.082984977,0.613788374,3.469372959,2.622808622,4.277191378,0.855976486,3.421077727,2014,7,21.372158070999998,1.1920893822339136,1,0,19.80612272,4.002604439,10.107681259999998,2.392253429,4.1800881775
Surkhet,2018-09-30,28.5,81.7,2.845032823,88.48562363,9.821509847,61.27205689,18.5595186,10.00415755,24.1036105,13.99161926,10.11273523,17.58008753,2.045229759,3.767133479,0.592866521,3.174310722,2.489343545,4.020656455,0.795426696,3.225667396,2018,9,19.5416695847,1.265763411164174,1,0,20.3410712,3.508856956,8.55536105,2.267286652,3.893894967
Syangja,1981-01-01,28.0,83.8,2.463178851,85.93498695,8.417819843,52.77586162,17.43997389,6.121168407,23.45137728,12.76534595,10.6862859,16.89318538,2.284934726,4.447232376,0.631729765,3.815443864,2.661749347,4.440633159,0.847963446,3.592610966,1981,1,18.2817558743,1.3050537010366166,0,1,18.5595186,2.845032823,11.318805483000002,2.4733420365,4.4439327675
Syangja,1985-03-12,28.0,83.8,2.166031332,85.93669713,8.109308094,49.47850522,18.31520888,5.461455614,24.52134465,13.3954047,11.12610966,17.91977154,2.365,4.611847258,0.649497389,3.962167102,2.726860313,4.553446475,0.874007833,3.679654047,1985,3,19.1261396894,1.3925822984361331,0,0,17.43997389,2.463178851,12.853753266,2.5459301565,4.5826468665
Syangja,1989-05-22,28.0,83.8,2.116677546,85.94548303,8.449830287,49.61845953,18.53062663,5.88477154,24.67544386,13.73926893,10.93625326,18.28907311,2.398524804,4.664784595,0.663844648,4.000822454,2.774856397,4.613779373,0.911351175,3.702545692,1989,5,19.3756096587,1.4094044796057352,0,0,18.31520888,2.166031332,12.645855090000001,2.5866906005,4.639281984
Syangja,1993-08-01,28.0,83.8,1.668126632,85.93866841,8.291625326,48.07693211,18.51031332,5.412010444,24.78015013,13.65282637,11.12744778,18.25850522,2.396018277,4.752806789,0.636155352,4.116573107,2.754027415,4.652669713,0.843524804,3.809112272,1993,8,19.339475852600003,1.4977823173115734,1,0,18.53062663,2.116677546,13.098302876000002,2.575022846,4.7027382509999995
Syangja,1997-10-11,28.0,83.8,1.758772846,85.94910574,8.35732376,48.68929504,18.32417755,5.3429047,24.57998042,13.59163838,10.98821149,17.96109661,2.337434726,4.604197128,0.623439948,3.980744125,2.658015666,4.465704961,0.827898172,3.638152742,1997,10,19.159909926,1.4737182534479754,0,0,18.51031332,1.668126632,12.981272850000002,2.497725196,4.5349510445
Syangja,2001-12-21,28.0,83.8,2.244255875,86.00075718,8.478218016,51.92549608,17.98769582,6.269190601,24.0231201,13.3258812,10.69725849,17.49109008,2.257036554,4.400587467,0.610306789,3.790287206,2.589373368,4.333825065,0.821488251,3.512362924,2001,12,18.835517621599998,1.366373468302921,0,1,18.32417755,1.758772846,11.718505218999999,2.4232049609999997,4.367206266
Syangja,2006-03-02,28.0,83.8,3.698178851,85.96988903,9.498550914,58.91746736,17.94436031,8.19232376,23.50044386,13.52696475,9.97325718,17.34495431,2.152486945,4.132734987,0.596390339,3.53656658,2.491383812,4.111847258,0.796436031,3.31479765,2006,3,18.8942154014,1.0763470100010013,0,0,17.98769582,2.244255875,9.75203655,2.3219353785,4.1222911225
Syangja,2010-05-12,28.0,83.8,4.421129243,85.92139034,9.915156658,61.9700718,17.93962141,9.092193211,23.30707572,13.62820496,9.67886423,17.40892298,2.193498695,4.254406005,0.612865535,3.641409922,2.549921671,4.250071802,0.832330287,3.417924282,2010,5,18.931137075800002,0.9326820878159183,0,0,17.94436031,3.698178851,8.847428199000001,2.3717101830000002,4.2522389035
Syangja,2014-07-22,28.0,83.8,5.30159373,85.9798563,10.48873285,63.76257348,18.19257348,9.967446114,23.29782495,14.13165905,9.166283475,17.31268452,2.121952972,4.011835402,0.607152188,3.404572175,2.524990202,4.133873285,0.832018289,3.301515349,2014,7,19.241446765,0.7661533203140396,1,0,17.93962141,4.421129243,8.225127366,2.3234715870000002,4.0728543434999995
Syangja,2018-09-30,28.0,83.8,3.98,86.10194748,9.753172867,64.88750547,16.81380744,9.084770241,22.05986871,12.74743982,9.31249453,15.9021663,2.055142232,3.913719912,0.575076586,3.338424508,2.445842451,4.057242888,0.772560175,3.284617068,2018,9,17.789124726700003,0.9835344554434232,1,0,18.19257348,5.30159373,7.729037199000002,2.2504923415,3.9854814000000003
Tanahun,1981-01-01,28.0,84.1,1.95381201,77.58029373,7.223557441,57.27410574,11.83916449,2.239118799,17.49022846,7.479902089,10.01024804,11.42597258,2.190874674,4.695874674,0.348067885,4.347787206,2.083061358,3.866116188,0.447584856,3.418753264,1981,1,12.5615202341,1.2235146152171827,0,1,16.81380744,3.98,9.600045691,2.136968016,4.280995431
Tanahun,1985-03-12,28.0,84.1,1.748100522,77.60062663,7.006031332,53.90550914,12.67101175,1.821207572,18.52120757,8.073550914,10.44785901,12.3935705,2.270809399,4.827030026,0.36118799,4.466050914,2.144732376,3.948707572,0.460698433,3.487969974,1985,3,13.3716148832,1.2914776165225272,0,0,11.83916449,1.95381201,10.849804178,2.2077708874999997,4.387868799
Tanahun,1989-05-22,28.0,84.1,1.604751958,77.6111423,7.323335509,54.26145561,12.89524804,2.303165796,18.7063577,8.440966057,10.26549608,12.8476893,2.313870757,4.961403394,0.367154047,4.594131854,2.182480418,4.049366841,0.478883812,3.570319843,1989,5,13.6275815909,1.3272459628647297,0,0,12.67101175,1.748100522,10.592082244,2.2481755875,4.5053851175
Tanahun,1993-08-01,28.0,84.1,1.304758486,77.60327023,7.19343342,52.75531984,12.86111619,1.860574413,18.75921671,8.339751958,10.4195235,12.79477807,2.307265013,5.004425587,0.366657963,4.637859008,2.17383812,4.083139687,0.471396867,3.61176893,1993,8,13.580459532,1.3856835315794997,1,0,12.89524804,1.604751958,11.000541777,2.2405515664999998,4.543782637
Tanahun,1997-10-11,28.0,84.1,1.368446475,77.61011749,7.209099217,52.80343995,12.83306789,1.670979112,18.74417755,8.401409922,10.34263055,12.61931462,2.282539164,4.942317232,0.362597911,4.57979765,2.128727154,3.992304178,0.460639687,3.531533943,1997,10,13.553977811700001,1.3721263476016246,0,0,12.86111619,1.304758486,11.162088778000001,2.205633159,4.467310705
Tanahun,2001-12-21,28.0,84.1,1.91345953,77.65186684,7.328851175,56.81307441,12.37652742,2.489157963,18.09229765,8.012480418,10.07979765,11.95439948,2.191442559,4.68676893,0.360300261,4.326546997,2.058498695,3.797225849,0.451697128,3.345450392,2001,12,13.1094125375,1.2490491474453842,0,1,12.83306789,1.368446475,9.887369457,2.1249706269999997,4.2419973895
Tanahun,2006-03-02,28.0,84.1,2.852624021,77.63241514,8.085045692,62.65268277,12.56710183,4.069569191,17.88688642,8.367754569,9.519112272,12.09587467,2.128668407,4.460620104,0.373394256,4.087408616,2.021990862,3.623707572,0.468165796,3.15560705,2006,3,13.3756063992,1.0688338059232398,0,0,12.37652742,1.91345953,8.497532639,2.0753296345,4.0421638380000005
Tanahun,2010-05-12,28.0,84.1,3.543714099,77.58814621,8.430045692,65.56092037,12.56253264,4.865261097,17.71167102,8.41843342,9.293061358,12.18016971,2.158472585,4.547734987,0.365652742,4.182108355,2.06616188,3.757937337,0.470241514,3.287695822,2010,5,13.4055372092,0.9314988988647958,0,0,12.56710183,2.852624021,7.697271543,2.1123172325,4.152836162
Tanahun,2014-07-22,28.0,84.1,5.096655781,77.65544089,9.09747224,69.89035271,12.71003919,6.096557805,17.44487263,8.92821032,8.516551274,11.89103201,2.046786414,4.238282169,0.368765513,3.869555846,2.006322665,3.56252776,0.472240366,3.090189419,2014,7,13.619786414,0.628040257927121,1,0,12.56253264,3.543714099,6.613481385,2.0265545395,3.9004049645
Tanahun,2018-09-30,28.0,84.1,4.046017505,77.73041575,8.349080963,70.60004376,11.24958425,4.886455142,16.15774617,7.329628009,8.828161926,10.34577681,1.968052516,4.090875274,0.335623632,3.755273523,1.919102845,3.435054705,0.425645514,3.009234136,2018,9,12.0844923463,0.7889709529562189,1,0,12.71003919,5.096655781,6.363129108,1.9435776805,3.7629649895000004
Taplejung,1981-01-01,27.4,87.7,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1,13.9472056148,1.0909100316647553,0,1,11.24958425,4.046017505,7.967095301,2.1537565275,4.440600522
Taplejung,1985-03-12,27.4,87.7,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3,14.736503918299999,1.1698187824587218,0,0,13.10490209,2.829765013,8.767643605,2.2061847255,4.4585215405
Taplejung,1989-05-22,27.4,87.7,2.357819843,79.99872715,8.472898172,61.0039295,13.95813969,5.158648825,19.6983094,9.604308094,10.09419713,13.73461488,2.208361619,4.754751958,0.425137076,4.329562663,2.238975196,4.17323107,0.585711488,3.587389034,1989,5,14.8054295072,1.2124197338767422,0,0,13.90379243,2.563498695,8.799490865,2.2236684075,4.463991514
Taplejung,1993-08-01,27.4,87.7,1.851344648,79.98619452,8.213981723,57.79064621,14.18276762,4.529523499,20.14915144,9.697917755,10.45130548,14.03763708,2.255469974,4.939928198,0.404921671,4.534954308,2.284073107,4.369171018,0.563328982,3.805868146,1993,8,15.0041657923,1.3202838622724902,1,0,13.95813969,2.357819843,9.653244121,2.2697715405,4.654549608
Taplejung,1997-10-11,27.4,87.7,2.028792428,79.99365535,8.554693211,61.2433094,13.9841906,5.096586162,19.80960183,9.746063969,10.06351828,13.65184726,2.18058094,4.775770235,0.422023499,4.353772846,2.20174282,4.189092689,0.588074413,3.601220627,1997,10,14.839659921099999,1.2785833902267523,0,0,14.18276762,1.851344648,8.887604438,2.19116188,4.482431462
Taplejung,2001-12-21,27.4,87.7,2.368374674,80.04065927,8.70598564,65.09757833,13.62603786,5.934706266,19.29170366,9.487408616,9.804575718,13.25780026,2.124810705,4.658479112,0.397721932,4.260907311,2.149406005,4.082389034,0.551879896,3.530450392,2001,12,14.496636424,1.1994941364927363,0,1,13.9841906,2.028792428,7.691331594,2.1371083549999996,4.370434073
Taplejung,2006-03-02,27.4,87.7,2.751840731,80.01430157,9.020972585,66.28196475,14.04706266,6.546422977,19.58118799,9.93020235,9.650887728,13.75967363,2.129830287,4.61017624,0.40191906,4.208413838,2.154549608,4.033152742,0.559046997,3.473883812,2006,3,14.9491599185,1.1371039382103667,0,0,13.62603786,2.368374674,7.500639683,2.1421899475,4.321664491
Taplejung,2010-05-12,27.4,87.7,3.680430809,79.95911227,9.360006527,68.43488251,14.01387728,7.03689295,19.33276762,10.00899478,9.323792428,13.63776762,2.096050914,4.538159269,0.403727154,4.13464752,2.150913838,4.054575718,0.561625326,3.492845953,2010,5,14.949877932700002,0.9516905069378683,0,0,14.04706266,2.751840731,6.9769843300000005,2.123482376,4.2963674935
Taplejung,2014-07-22,27.4,87.7,3.680444154,80.02730242,10.04070542,71.95093403,14.45986283,8.372135859,19.37201829,10.81142391,8.560627041,14.0018354,2.133416068,4.572769432,0.43186806,4.140920967,2.239595036,4.165297191,0.597308948,3.56797518,2014,7,15.463933372,0.966232190303981,1,0,14.01387728,3.680430809,6.087726971,2.186505552,4.3690333115
Taplejung,2018-09-30,27.4,87.7,3.072319475,80.11444201,9.238949672,71.77006565,13.14838074,7.143654267,18.28557987,9.346170678,8.939015317,12.59579869,2.022932166,4.425514223,0.371400438,4.054091904,2.095754923,4.005601751,0.515820569,3.489562363,2018,9,14.072275707200001,1.0441792966481802,1,0,14.45986283,3.680444154,6.004726473000001,2.0593435445,4.215557987
Terhathum,1981-01-01,27.1,87.5,2.829765013,79.96693211,8.423035248,63.94048303,13.10490209,5.137806789,18.71414491,8.900920366,9.81308094,12.5995235,2.130287206,4.702193211,0.400189295,4.302030026,2.177225849,4.179007833,0.547180157,3.63174282,1981,1,13.9472056148,1.0909100316647553,0,1,13.14838074,3.072319475,7.967095301,2.1537565275,4.440600522
Terhathum,1985-03-12,27.1,87.5,2.563498695,79.98454308,8.327114883,61.5879047,13.90379243,5.136148825,19.6478329,9.513544386,10.13441906,13.55943211,2.188087467,4.734719321,0.421605744,4.313093995,2.224281984,4.18232376,0.575019582,3.607486945,1985,3,14.736503918299999,1.1698187824587218,0,0,13.10490209,2.829765013,8.767643605,2.2061847255,4.4585215405
